Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Hindi,Gujarthi,
50,Child Education,315,"If dropout, tertiary reason",S,2,2145,Sexual harassment,2,Sexual harassment - यौन उत्पीड़न,Sexual harassment - જાતીય સતામણી,
55,House Hold Information,434,Whether the HH is headed by grand parents,S,2,2147,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,435,Whether headed by children (18 years and below),S,2,2151,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,436,Whether both mother and father work to earn a livelihood,S,2,2156,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,437,Whether the primary bread-earner of the HH is terminally/seriously ill,S,2,2158,Not Applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,438,Residential Status,S,2,2163,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,438,Residential Status,S,2,2164,Not Applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,438,Residential Status,S,2,2165,Others,2,Others - अन्य,Others - અન્ય,
55,House Hold Information,440,Whether Household migrates every year,S,2,2167,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,440,Whether Household migrates every year,S,2,2168,Not Applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,441,Duration of migration,S,2,2170,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,441,Duration of migration,S,2,2171,Not Applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,442,Whether one adult member of the Household has permanently migrated,S,2,2173,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,443,Source of drinking water,S,2,2176,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,445,Access to toilet,S,2,2177,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
55,House Hold Information,447,Is any child missing?,R,2,2179,Dont Know,2,Don't know - नहीं जानते,Don't know - ખબર નથી,
54,Village Information,345,Category of Primary School,S,2,2183,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,347,Barriers for accessing Primary School,S,2,2186,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,349,Upper Primary school available,R,2,2188,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,351,Lowest class in upper primary school,S,2,2191,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,352,Highest class in upper primary school,S,2,2194,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,353,Category of upper primary school,S,2,2197,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,355,Barriers for accessing upper primary school,S,2,2200,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,343,Lowest class in Primary School,S,2,2201,Class6,2,Class 6 - कक्षा 6,class6 - વર્ગ 6,
54,Village Information,343,Lowest class in Primary School,S,2,2202,Class7,2,Class 7 - कक्षा 7,class7 - વર્ગ 7,
54,Village Information,343,Lowest class in Primary School,S,2,2203,Class8,2,Class 8 - कक्षा 8,class8 - વર્ગ 8,
54,Village Information,343,Lowest class in Primary School,S,2,2204,Class9,2,Class 9 - कक्षा 9,class9 - વર્ગ 9,
54,Village Information,343,Lowest class in Primary School,S,2,2206,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,344,Highest class in Primary School,S,2,2208,Class1,2,Class 1 - कक्षा 1,Class 1 - વર્ગ 1,
54,Village Information,344,Highest class in Primary School,S,2,2209,Class2,2,Class 2 - कक्षा 2,class2 - વર્ગ 2,
54,Village Information,344,Highest class in Primary School,S,2,2210,Class3,2,Class 3 - कक्षा 3,class3 - વર્ગ 3,
54,Village Information,344,Highest class in Primary School,S,2,2211,Class4,2,Class 4 - कक्षा 4,class4 - વર્ગ 4,
54,Village Information,344,Highest class in Primary School,S,2,2212,Class5,2,Class 5 - कक्षा 5,class5 - વર્ગ 5,
54,Village Information,344,Highest class in Primary School,S,2,2213,Class9,2,Class 9 - कक्षा 9,class9 - વર્ગ 9,
54,Village Information,344,Highest class in Primary School,S,2,2215,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,357,Secondary school available,R,2,2218,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,359,Lowest class in secondary school,S,2,2221,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,360,Highest class in secondary school,S,2,2224,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,361,Category of secondary school,S,2,2227,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,363,Barriers for accessing secondary school,S,2,2229,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,420,Amount Received (MGNREGA),R,2,2232,88-Dont Know,2,Don't know - नहीं जानते,88-Don't know - 88-ખબર નથી,
54,Village Information,365,Higher Secondary school available,R,2,2233,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,367,Lowest class in higher secondary school,S,2,2236,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,368,Highest class in higher secondary school,S,2,2239,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,369,Category of higher secondary school,S,2,2241,Private Unaided,2,Private Unaided. - निजी (शासन से सहायता-प्राप्त नहीं),Private unaided - ખાનગી સહાય ન મેળવતી,
54,Village Information,369,Category of higher secondary school,S,2,2243,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,371,Barriers for accessing higher secondary school,S,2,2246,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,375,Primary barriers for accessing AWC,S,2,2251,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
55,House Hold Information,423,Primary occupation of the family,S,2,2252,88-Dont Know,2,Don't know - नहीं जानते,88-Don't know - 88-ખબર નથી,
54,Village Information,383,PHC available,R,2,2261,Not applicable,2,Not applicable -  लागू नहीं,Not applicable - લાગુ નથી,
