Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,Choice Id,Choice Text,Choice Active Status,Kannada,Hindi,Tamil,Telugu,Bangla,Odiya,Assamese - Ahomia,
55,House Hold Information,405,Type of Family,R,2,1959,Don't Know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't Know - জানি না / কোন তথ্য নেই,Don't Know - ଜଣା ନାହିଁ,,
2,School Level Information,94,Mid Day meal helper available,S,2,1960,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
1,Health Centre Survey,200,Pharmacist available,R,2,1961,Not applicable,2,Not applicable - ಅನ್ವಯಿಸುವುದಿಲ್ಲ,Not applicable - लागू नहीं,Not applicable - பொருந்தாது ,Not applicable - వర్తించదు,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়,
2,School Level Information,95,Separate cleaning staff for MDM,S,2,1964,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,1966,Dont Know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know -  नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Dont Know - জানি না / কোন তথ্য নেই,Dont Know - ଜଣା ନାହିଁ,,
2,School Level Information,96,School building available,S,2,1967,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
2,School Level Information,96,School building available,S,2,1968,Not applicable,2,Not applicable - ಅನ್ವಯಿಸುವುದಿಲ್ಲ,Not applicable - लागू नहीं,Not applicable - பொருந்தாது ,Not applicable - వర్తించదు,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়,
2,School Level Information,97,Toilet for children,R,2,1971,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
2,School Level Information,97,Toilet for children,R,2,1973,Not applicable,2,Not applicable - ಅನ್ವಯಿಸುವುದಿಲ್ಲ,Not applicable - लागू नहीं,Not applicable - பொருந்தாது ,Not applicable - వర్తించదు,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়,
2,School Level Information,98,Separate Toilet for Girls,R,2,1974,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
2,School Level Information,98,Separate Toilet for Girls,R,2,1975,Not applicable,2,Not applicable - ಅನ್ವಯಿಸುವುದಿಲ್ಲ,Not applicable - लागू नहीं,Not applicable - பொருந்தாது ,Not applicable - వర్తించదు,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়,
1,Health Centre Survey,201,Staff Nurse available,R,2,1976,Not applicable,2,Not applicable - ಅನ್ವಯಿಸುವುದಿಲ್ಲ,Not applicable - लागू नहीं,Not applicable -  பொருந்தாது ,Not applicable - వర్తించదు,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়,
2,School Level Information,99,Water available in Toilet,S,2,1977,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
55,House Hold Information,410,Caste,S,2,1979,Dont Know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know -  नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Dont Know - জানি না / কোন তথ্য নেই,Dont Know - ଜଣା ନାହିଁ,,
2,School Level Information,99,Water available in Toilet,S,2,1981,Not applicable,2,Not applicable - ಅನ್ವಯಿಸುವುದಿಲ್ಲ,Not applicable - लागू नहीं,Not applicable - பொருந்தாது ,Not applicable - వర్తించదు,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়,
2,School Level Information,100,Boundary wall available,R,2,1982,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
2,School Level Information,100,Boundary wall available,R,2,1985,Not applicable,2,Not applicable - ಅನ್ವಯಿಸುವುದಿಲ್ಲ,Not applicable - लागू नहीं,Not applicable - பொருந்தாது ,Not applicable - వర్తించదు,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়,
1,Health Centre Survey,202,Ambulance Service available,R,2,1986,Not applicable,2,Not applicable - ಅನ್ವಯಿಸುವುದಿಲ್ಲ,Not applicable - लागू नहीं,Not applicable - பொருந்தாது ,Not applicable - వర్తించదు,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়,
2,School Level Information,102,Libraray available,R,2,1987,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
2,School Level Information,103,Playground available,R,2,1990,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
2,School Level Information,103,Playground available,R,2,1991,Not applicable,2,Not applicable - ಅನ್ವಯಿಸುವುದಿಲ್ಲ,Not applicable - लागू नहीं,Not applicable - பொருந்தாது ,Not applicable - వర్తించదు,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়,
55,House Hold Information,411,Do you have homestead land,S,2,1992,Dont Know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know -  नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Dont Know - জানি না / কোন তথ্য নেই,Dont Know - ଜଣା ନାହିଁ,,
2,School Level Information,104,Separate kitchen with shed,R,2,1994,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
2,School Level Information,105,Disable friendly with ramp,R,2,1996,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
2,School Level Information,105,Disable friendly with ramp,R,2,1997,Not applicable,2,Not applicable - ಅನ್ವಯಿಸುವುದಿಲ್ಲ,Not applicable - लागू नहीं,Not applicable - பொருந்தாது ,Not applicable - వర్తించదు,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়,
1,Health Centre Survey,203,Blood Storage unit available,R,2,1998,Not applicable,2,Not applicable - ಅನ್ವಯಿಸುವುದಿಲ್ಲ,Not applicable -लागू नहीं,Not applicable - பொருந்தாது ,Not applicable - వర్తించదు,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়,
2,School Level Information,106,Availablity of Drinking Water,R,2,1999,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
55,House Hold Information,412,Type of house,S,2,2000,Dont Know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Dont Know - জানি না / কোন তথ্য নেই,Dont Know - ଜଣା ନାହିଁ,,
2,School Level Information,106,Availablity of Drinking Water,R,2,2001,Not applicable,2,Not applicable - ಅನ್ವಯಿಸುವುದಿಲ್ಲ,Not applicable - लागू नहीं,Not applicable - பொருந்தாது ,Not applicable - వర్తించదు,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়,
2,School Level Information,107,Availability of Electricity,R,2,2004,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
2,School Level Information,107,Availability of Electricity,R,2,2005,Not applicable,2,Not applicable - ಅನ್ವಯಿಸುವುದಿಲ್ಲ,Not applicable - लागू नहीं,Not applicable - பொருந்தாது ,Not applicable - వర్తించదు,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়,
2,School Level Information,109,Availability of Science lab,R,2,2007,Don't know,2,Don't know - ಗೊತ್ತಿಲ್ಲ,Don't know - नहीं जानते,Don't know -  தெரியாது ,Don't know - తెలియదు,Don't know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,Don't know - একো নাজানো।,
