Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Hindi,Tamil,Bangla,Odiya, Ahomia
60,Lactating Mothers,578,Supplementary nutrition - Post Natal: 4 - 6 months,S,2,2328,99-Not Applicable,2,99-Not Applicable - लागू नहीं,99-Not Applicable - பொருந்தாது,99-Not Applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,99-Not Applicable - প্রযোজ্য নহয়
60,Lactating Mothers,580,Complementary feeding,S,2,2329,12,2,12,12,12 - 12,12,
60,Lactating Mothers,580,Complementary feeding,S,2,2330,88-Dont Know,2,88-Dont Know - नहीं जानते,88-Dont Know - தெரியாது,88-Dont Know - জানি না / কোন তথ্য নেই,Don't know-ଜଣା ନାହିଁ ,88-Dont Know - একো নাজানো।
60,Lactating Mothers,580,Complementary feeding,S,2,2331,99-Not Applicable,2,99-Not Applicable - लागू नहीं,99-Not Applicable - பொருந்தாது,99-Not Applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,99-Not Applicable - প্রযোজ্য নহয়
47,Growth Monitoring,240,Referal,S,2,2332,"Yes, to Hospital",2,"Yes, to Hospital - अस्पताल ","Yes, to Hospital - ஆம், மருத்துவமனைக்கு ","Yes, to Hospital হ্যাঁ, হাসপাতালে ","Yes, to Hospital","হয়, মেডিকেল"
47,Growth Monitoring,243,"If No,Reason for not availing",S,2,2333,88-Dont Know,2,88-Dont Know - नहीं जानते,88-Dont Know - தெரியாது,88-Dont Know - জানি না / কোন তথ্য নেই,Don't know-ଜଣା ନାହିଁ ,88-Dont Know - একো নাজানো।
54,Village Information,341,Primary school available,R,2,2334,88-Dont Know,2,Don't know - नहीं जानते,Don't know - தெரியாது,88-Dont Know - জানি না / কোন তথ্য নেই,Don't know-ଜଣା ନାହିଁ ,88-Dont Know - একো নাজানো।
54,Village Information,341,Primary school available,R,2,2335,99-Not Applicable,2,Not applicable - लागू नहीं,Not applicable - பொருந்தாது,99-Not Applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,88-Dont Know - একো নাজানো।
54,Village Information,343,Lowest class in Primary School,S,2,2336,Class 10,2,Class 10 - कक्षा 10,Class 10 - வகுப்பு 10,Class 10 - ক্লাস 10,Class 10,Class 10 - শ্ৰেণী - ১০
54,Village Information,343,Lowest class in Primary School,S,2,2337,Class 11,2,Class 11 - कक्षा 11,Class 11 - வகுப்பு 11,Class 11 - ক্লাস 11,Class 11,Class 11 - শ্ৰেণী- ১১
54,Village Information,343,Lowest class in Primary School,S,2,2338,Class 12,2,Class 12 - कक्षा 12,Class 12 - வகுப்பு 12,Class 12 - ক্লাস 12,Class 12,Class 12 - শ্ৰেণী- ১২
54,Village Information,344,Highest class in Primary School,S,2,2339,Class 10,2,Class 10 - कक्षा 10,Class 10 - வகுப்பு 10,Class 10 - ক্লাস 10,Class 10,Class 10 - শ্ৰেণী - ১০
54,Village Information,344,Highest class in Primary School,S,2,2340,Class 11,2,Class 11 - कक्षा 11,Class 11 - வகுப்பு 11,Class 11 - ক্লাস 11,Class 11,Class 11 - শ্ৰেণী- ১১
54,Village Information,344,Highest class in Primary School,S,2,2341,Class 12,2,Class 12 - कक्षा 12,Class 12 - வகுப்பு 12,Class 12 - ক্লাস 12,Class 12,Class 12 - শ্ৰেণী- ১২
54,Village Information,351,Lowest class in upper primary school,S,2,2342,Class 5,2,Class 5 - कक्षा 5,Class 5 - வகுப்பு 5,Class 5 - ক্লাস 5,Class 5,Class 5 - শ্ৰেণী- ৫
54,Village Information,351,Lowest class in upper primary school,S,2,2343,Class 4,2,Class 4 - कक्षा 4,Class 4 - வகுப்பு 4,Class 4 - ক্লাস 4,Class 4,Class 4 - শ্ৰেণী- ৪
54,Village Information,351,Lowest class in upper primary school,S,2,2344,Class 3,2,Class 3 - कक्षा 3,Class 3 - வகுப்பு 3,Class 3 - ক্লাস 3,Class 3,Class 3 - শ্ৰেণী- ৩
54,Village Information,351,Lowest class in upper primary school,S,2,2345,Class 2,2,Class 2 - कक्षा 2,Class 2 - வகுப்பு 2,Class 2 - ক্লাস 2,Class 2,Class 2 - শ্ৰেণী- ২
54,Village Information,351,Lowest class in upper primary school,S,2,2346,Class 1,2,Class 1 - कक्षा 1,Class 1 - வகுப்பு 1,Class 1 - ক্লাস 1,Class 1,Class 1 - শ্ৰেণী- ১
54,Village Information,351,Lowest class in upper primary school,S,2,2347,Class 9,2,Class 9 - कक्षा 9,Class 9 - வகுப்பு 9,Class 9 - ক্লাস 9,Class 9,Class 9 - শ্ৰেণী - ৯
54,Village Information,351,Lowest class in upper primary school,S,2,2348,Class 10,2,Class 10 - कक्षा 10,Class 10 - வகுப்பு 10,Class 10 - ক্লাস 10,Class 10,Class 10 - শ্ৰেণী - ১০
54,Village Information,351,Lowest class in upper primary school,S,2,2349,Class 11,2,Class 11 - कक्षा 11,Class 11 - வகுப்பு 11,Class 11 - ক্লাস 11,Class 11,Class 11 - শ্ৰেণী- ১১
54,Village Information,351,Lowest class in upper primary school,S,2,2350,Class 12,2,Class 12 - कक्षा 12,Class 12 - வகுப்பு 12,Class 12 - ক্লাস 12,Class 12,Class 12 - শ্ৰেণী- ১২
54,Village Information,352,Highest class in upper primary school,S,2,2351,Class 5,2,Class 5 - कक्षा 5,Class 5 - வகுப்பு 5,Class 5 - ক্লাস 5,Class 5,Class 5 - শ্ৰেণী- ৫
54,Village Information,352,Highest class in upper primary school,S,2,2352,Class 4,2,Class 4 - कक्षा 4,Class 4 - வகுப்பு 4,Class 4 - ক্লাস 4,Class 4,Class 4 - শ্ৰেণী- ৪
54,Village Information,352,Highest class in upper primary school,S,2,2353,Class 3,2,Class 3 - कक्षा 3,Class 3 -வகுப்பு 3,Class 3 - ক্লাস 3,Class 3,Class 3 - শ্ৰেণী- ৩
54,Village Information,352,Highest class in upper primary school,S,2,2354,Class 2,2,Class 2 - कक्षा 2,Class 2 - வகுப்பு 2,Class 2 - ক্লাস 2,Class 2,Class 2 - শ্ৰেণী- ২
54,Village Information,352,Highest class in upper primary school,S,2,2355,Class 1,2,Class 1 - कक्षा 1,Class 1 - வகுப்பு 1,Class 1 - ক্লাস 1,Class 1,Class 1 - শ্ৰেণী- ১
54,Village Information,352,Highest class in upper primary school,S,2,2356,Class 9,2,Class 9 - कक्षा 9,Class 9 - வகுப்பு 9,Class 9 - ক্লাস 9,Class 9,Class 9 - শ্ৰেণী - ৯
54,Village Information,352,Highest class in upper primary school,S,2,2357,Class 10,2,Class 10 - कक्षा 10,Class 10 - வகுப்பு 10,Class 10 - ক্লাস 10,Class 10,Class 10 - শ্ৰেণী - ১০
54,Village Information,352,Highest class in upper primary school,S,2,2358,Class 11,2,Class 11 - कक्षा 11,Class 11 - வகுப்பு 11,Class 11 - ক্লাস 11,Class 11,Class 11 - শ্ৰেণী- ১১
54,Village Information,352,Highest class in upper primary school,S,2,2359,Class 12,2,Class 12 - कक्षा 12,Class 12 - வகுப்பு 12,Class 12 - ক্লাস 12,Class 12,Class 12 - শ্ৰেণী- ১২
54,Village Information,367,Lowest class in higher secondary school,S,2,2360,Class 1,2,Class 1 - कक्षा 1,Class 1 - வகுப்பு 1,Class 1 - ক্লাস 1,Class 1,Class 1 - শ্ৰেণী- ১
54,Village Information,367,Lowest class in higher secondary school,S,2,2361,Class 2,2,Class 2 - कक्षा 2,Class 2 - வகுப்பு 2,Class 2 - ক্লাস 2,Class 2,Class 2 - শ্ৰেণী- ২
54,Village Information,367,Lowest class in higher secondary school,S,2,2362,Class 3,2,Class 3 - कक्षा 3,Class 3 - வகுப்பு 3,Class 3 - ক্লাস 3,Class 3,Class 3 - শ্ৰেণী- ৩
54,Village Information,367,Lowest class in higher secondary school,S,2,2363,Class 4,2,Class 4 - कक्षा 4,Class 4 - வகுப்பு 4,Class 4 - ক্লাস 4,Class 4,Class 4 - শ্ৰেণী- ৪
54,Village Information,367,Lowest class in higher secondary school,S,2,2364,Class 5,2,Class 5 - कक्षा 5,Class 5 - வகுப்பு 5,Class 5 - ক্লাস 5,Class 5,Class 5 - শ্ৰেণী- ৫
54,Village Information,367,Lowest class in higher secondary school,S,2,2365,Class 6,2,Class 6 - कक्षा 6,Class 6 - வகுப்பு 6,Class 6 - ক্লাস 6,Class 6,Class 6 - শ্ৰেণী- ৬
54,Village Information,367,Lowest class in higher secondary school,S,2,2366,Class 7,2,Class 7 - कक्षा 7,Class 7 - வகுப்பு 7,Class 7 - ক্লাস 7,Class 7,Class 7 - শ্ৰেণী- ৭
54,Village Information,367,Lowest class in higher secondary school,S,2,2367,Class 8,2,Class 8 - कक्षा 8,Class 8 - வகுப்பு 8,Class 8 - ক্লাস 8,Class 8,Class 8 - শ্ৰেণী- ৮
54,Village Information,367,Lowest class in higher secondary school,S,2,2368,Class 9,2,Class 9 - कक्षा 9,Class 9 - வகுப்பு 9,Class 9 - ক্লাস 9,Class 9,Class 9 - শ্ৰেণী - ৯
54,Village Information,367,Lowest class in higher secondary school,S,2,2369,Class 10,2,Class 10 - कक्षा 10,Class 10 - வகுப்பு 10,Class 10 - ক্লাস 10,Class 10,Class 10 - শ্ৰেণী - ১০
54,Village Information,368,Highest class in higher secondary school,S,2,2370,Class 10,2,Class 10 - कक्षा 10,Class 10 - வகுப்பு 10,Class 10 - ক্লাস 10,Class 10,Class 10 - শ্ৰেণী - ১০
54,Village Information,395,VHSNC operational,S,2,2371,99-Not Applicable,2,Not applicable - लागू नहीं,Not applicable - பொருந்தாது,99-Not Applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,প্ৰযোজ্য নহয়
50,Child Education,317,"If never enrolled, secondary reason",S,2,2372,77-Others,2,Others - अन्य,Others - பிற,77-Others - অন্যরা,77-Others,77-Others - অন্য কিবা
50,Child Education,318,"If never enrolled, tertiary reason",S,2,2373,88-Dont Know,2,88-Dont Know - नहीं जानते,88-Dont Know - தெரியாது,88-Dont Know - জানি না / কোন তথ্য নেই,Don't know - ଜଣା ନାହିଁ,88-Dont Know - একো নাজানো।
