Form Id,Form Name,ID,Question Name,Question Type,Question Acitve Status,Hindi,Tamil,Bangla,Odiya, Ahomia
57,Pregnant Women,518,3rd ANC-Abdominal Examination,S,2,3rd ANC-Abdominal Examination - तीसरी प्रसव-पूर्व देखभाल- पेट की जाँच,3rd ANC-Abdominal Examination - மூன்றாம்ANC - அடிவயிறு பரிசோதனை,3rd ANC-Abdominal Examination - 3rd  এ এন সি- পেটের পরীক্ষা করিয়েছেন কিনা,3rd ANC-Abdominal Examination - ତୃତୀୟ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ- ପେଟର ପରୀକ୍ଷା,3rd ANC-Abdominal Examination - (তৃতিয় ANC ত এবডমিনেল পৰীক্ষা )
57,Pregnant Women,519,3rd ANC - Identified as High Risk,S,2,3rd ANC - Identified as High Risk - तीसरी प्रसव-पूर्व देखभाल- अधिक जोखिम चिन्हित,3rd ANC - Identified as High Risk - மூன்றாம்ANC -ஆபத்தான நிலையில் நிலையில் இருப்பவராக அடையாளம் காணபட்டவரா,3rd ANC - Identified as High Risk - 3rd এ এন সি -উচ্চ ঝুঁকিপূর্ণ হিসাবে চিহ্নিত কিনা,3rd ANC - Identified as High Risk - ତୃତୀୟ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ- ଅତିରିକ୍ତ ପୁଷ୍ଟି ଦିଆଯାଇଛି,3rd ANC - Identified as High Risk - (তৃতিয় ANC ত হাই ৰিস্ক হিচাপে ঘোষণা কৰিছে নেকি )
57,Pregnant Women,520,3rd ANC - High Risk Referred,S,2,3rd ANC - High Risk Referred - तीसरी प्रसव-पूर्व देखभाल- अधिक जोखिम रेफ़र किया गया,3rd ANC - High Risk Referred - மூன்றாம் ANC - ஆபத்தான நிலையில் நிலையில் இருப்பவராக அடையாளம் காணபட்டு பரிந்துரை செய்யப்பட்டவரா,3rd ANC - High Risk Referred - 3rd এ এন সি - উচ্চ ঝুঁকিপূর্ণ হিসাবে রেফার করা হয়েছে কিনা,3rd ANC - High Risk Referred - ତୃତୀୟ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ- ଅତିରିକ୍ତ ପୁଷ୍ଟି ଦିଆଯାଇଛି,3rd ANC - High Risk Referred - (তৃতিয় ANC ত হাই ৰিস্ক হিচাপে ৰেফাৰ কৰিছে নেকি )
57,Pregnant Women,521,3rd ANC - Supplementary Nutrition Available,S,2,3rd ANC - Supplementary Nutrition Available - तीसरी प्रसव-पूर्व देखभाल- पूरक पोषण आहार उपलब्ध,3rd ANC - Supplementary Nutrition Available - மூன்றாம் ANC - இணை ஊட்டச்சத்து கொடுக்கப்பட்டதா,3rd ANC - Supplementary Nutrition Available - 3rd এ এন সি- সম্পূরক পুষ্টির ব্যবস্থা আছে কিনা,3rd ANC - Supplementary Nutrition Available - ତୃତୀୟ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ- ଅତିରିକ୍ତ ପୁଷ୍ଟି ଦିଆଯାଇଛି,3rd ANC - Supplementary Nutrition Available - (তৃতিয় ANC ত পুষ্টিৰ খোৰাক দিয়া হৈছে নেকি )
57,Pregnant Women,522,MCP/ MCH Card updated - 3rd Trimester,S,2,MCP/ MCH Card updated - 3rd Trimester - मातृ शिशु सुरक्षा/ मातृ शिशु स्वास्थ्य (एमसीपी/एमसीएच) कार्ड अपडेट किया गया - तीसरी तिमाही,MCP/ MCH Card updated - 3rd Trimester - மூன்றாம் மூன்று மாதங்களுக்கு MCP/ MCH அட்டையில் தகவல் ஏற்றப்பட்டதா,MCP/ MCH Card updated - 3rd Trimester - MCP/ MCH কার্ড পুনঃনবিকৃত - 3rd ত্রৈমাসিক,MCP/ MCH Card updated - 3rd Trimester - ମାଆ ଓ ଶିଶୁ ସୁରକ୍ଷା କାର୍ଡ଼ର୍/ ମାଆ ଓ ଶିଶୁ ସ୍ୱାସ୍ଥ୍ୟ କାର୍ଡ଼ ଅପଡେଟ୍ ହୋଇଛି-ତୃତୀୟ ଥର ପାଇଁ,MCP/ MCH Card updated - 3rd Trimester - ( তৃতিয় ট্ৰাইমেচষ্টাৰত MCP/ MCH কাৰ্ড আপদেত কৰা হৈছেনে )
57,Pregnant Women,523,4th ANC,S,2,4th ANC - चौथी प्रसव-पूर्व देखभाल,4th ANC - நான்காம் ANC,4th ANC - 4th এ এন সি,4th ANC - ଚତୁର୍ଥ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ,4th ANC - ( চতুৰ্থ ANC)
57,Pregnant Women,524,4th ANC Date,D,2,4th ANC Date - चौथी एएनसी तिथि,4th ANC Date - நான்காம் ANC நாள்,4th ANC Date - 4th এ এন সি তারিখ,4th ANC Date - ଚତୁର୍ଥ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ ତାରିଖ,4th ANC Date - ( চতুৰ্থ ANC তাৰিখ)
57,Pregnant Women,525,4th ANC Weight,T,2,4th ANC Weight - चौथा और वजन,4th ANC Weight - நான்காம் ANC எடை,4th ANC Weight - 4th এ এন সি ওজন,4th ANC Weight - ଚତୁର୍ଥ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ ସମୟରେ ଓଜନ,4th ANC Weight - ( চতুৰ্থ ANC ওজন)
57,Pregnant Women,526,4th ANC BP,T,2,4th ANC BP - चौथा और बीपी,4th ANC BP - நான்காம் ANC இரத்த அழுத்தம்,4th ANC BP - 4th এ এন সি রক্ত চাপ,4th ANC BP - ଚତୁର୍ଥ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ ସମୟରେ ରକ୍ତଚାପ,4th ANC BP - (চতুৰ্থ ANCৰ ৰক্তচাপ )
57,Pregnant Women,527,4th ANC HB,T,2,4th ANC HB - चौथा एएनसी एचबी,4th ANC HB - நான்காம் ANC இரத்த சிவப்பணுக்கள்,4th ANC HB - 4th এ এন সি হিমোগ্লোবিন,4th ANC HB - ଚତୁର୍ଥ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ ସମୟରେ ହିମୋଗ୍ଲୋବିନ,4th ANC HB - (চতুৰ্থ ANCৰ হিমগ্লবিন )
57,Pregnant Women,528,4th ANC Urine Albumin,S,2,4th ANC Urine Albumin - चौथी प्रसव-पूर्व देखभाल में मूत्र की जाँच-एल्बुमिन,4th ANC Urine Albumin - நான்காம் ANC சிறுநீரில் அல்புமின்,4th ANC Urine Albumin - 4th এ এন সি প্রস্রাবেরর অ্যালবুমিন,4th ANC Urine Albumin - ଚତୁର୍ଥ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ ସମୟରେ ମୂତ୍ରରେ ଆଲବୁମିନ୍,4th ANC Urine Albumin - (চতুৰ্থ ANCৰ ইউৰিন এল্বিউমিন )
57,Pregnant Women,529,4th ANC Urine Sugar,S,2,4th ANC Urine Sugar - चौथी प्रसव-पूर्व देखभाल में मूत्र की जाँच-शूगर,4th ANC Urine Sugar - நான்காம் ANC சிறுநீரில் சர்க்கரை,4th ANC Urine Sugar - 4th এ এন সি প্রস্রাবে সুগার,4th ANC Urine Sugar - ଚତୁର୍ଥ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ ସମୟରେ ମୂତ୍ରରେ ଶର୍କରା,4th ANC Urine Sugar - (চতুৰ্থ ANCৰ ইউৰিন চুগাৰ )
57,Pregnant Women,530,4th ANC - IFA tablets received,T,2,4th ANC - IFA tablets received - चौथी प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) गोली प्राप्त की,4th ANC - IFA tablets received - நான்காம் ANC பெறப்பட்ட இரும்பு சத்து மாத்திரை,4th ANC - IFA tablets received - 4th এ এন সি - IFA ট্যাবলেট নিয়েছেন কিনা,4th ANC - IFA tablets received - ଚତୁର୍ଥ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ- ଆଇଏଫ୍ଏ ଟାବଲେଟ୍ ଗ୍ରହଣ କରିଛନ୍ତି,4th ANC - IFA tablets received - (চতুৰ্থ ANCৰ IFA টেবলেট )
57,Pregnant Women,531,4th ANC - IFA tablets consumed,T,2,4th ANC - IFA tablets consumed - चौथी प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) की गोली खाई,4th ANC - IFA tablets consumed - நான்காம் ANC சாப்பிட்ட இரும்பு சத்து மாத்திரை,4th ANC - IFA tablets consumed - 4th এ এন সি - IFA ট্যাবলেট খেয়েছেন কিনা,4th ANC - IFA tablets consumed - ଚତୁର୍ଥ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ- ଆଇଏଫ୍ଏ ଟାବଲେଟ୍ ବ୍ୟବହାର କରିଛନ୍ତି,4th ANC - IFA tablets consumed - ( চতুৰ্থ ANC ত IFAৰ কিমান বড়ি খাইছে)
57,Pregnant Women,532,4th ANC-Abdominal Examination,S,2,4th ANC-Abdominal Examination - चौथी प्रसव-पूर्व देखभाल- पेट की जाँच,4th ANC-Abdominal Examination - நான்காம்ANC - அடிவயிறு பரிசோதனை,4th ANC-Abdominal Examination - 4th  এ এন সি- পেটের পরীক্ষা করিয়েছেন কিনা,4th ANC-Abdominal Examination - ଚତୁର୍ଥ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ- ପେଟର ପରୀକ୍ଷା,4th ANC-Abdominal Examination - (চতুৰ্থ ANC ত এবডমিনেল পৰীক্ষা )
57,Pregnant Women,533,4th ANC - Identified as High Risk,S,2,4th ANC - Identified as High Risk - चौथी प्रसव-पूर्व देखभाल- अधिक जोखिम चिन्हित,4th ANC - Identified as High Risk - நான்காம்ANC - ஆபத்தான நிலையில் நிலையில் இருப்பவராக அடையாளம் காணபட்டவரா,4th ANC - Identified as High Risk - 4th এ এন সি - উচ্চ ঝুঁকিপূর্ণ হিসাবে চিহ্নিত কিনা,4th ANC - Identified as High Risk - ଚତୁର୍ଥ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ- ଅତିରିକ୍ତ ପୁଷ୍ଟି ଦିଆଯାଇଛ,4th ANC - Identified as High Risk - (চতুৰ্থ ANC ত হাই ৰিস্ক হিচাপে ঘোষণা কৰিছে নেকি )
57,Pregnant Women,534,4th ANC - High Risk Referred,S,2,4th ANC - High Risk Referred - चौथी प्रसव-पूर्व देखभाल- अधिक जोखिम रेफ़र किया गया,4th ANC - High Risk Referred - நான்காம் ANC - ஆபத்தான நிலையில் நிலையில் இருப்பவராக அடையாளம் காணபட்டு பரிந்துரை செய்யப்பட்டவரா,4th ANC - High Risk Referred - 4th এ এন সি - উচ্চ ঝুঁকিপূর্ণ হিসাবে রেফার করা হয়েছে কিনা,4th ANC - High Risk Referred - ଚତୁର୍ଥ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ- ଅତିରିକ୍ତ ପୁଷ୍ଟି ଦିଆଯାଇଛି,4th ANC - High Risk Referred - (চতুৰ্থ ANC ত হাই ৰিস্ক হিচাপে ৰেফাৰ কৰিছে নেকি )
57,Pregnant Women,535,4th ANC - Supplementary Nutrition Available,S,2,4th ANC - Supplementary Nutrition Available - चौथी प्रसव-पूर्व देखभाल- पूरक पोषण आहार उपलब्ध,4th ANC - Supplementary Nutrition Available - நான்காம் ANC - இணை ஊட்டச்சத்து கொடுக்கப்பட்டதா,4th ANC - Supplementary Nutrition Available - 4th এ এন সি - সম্পূরক পুষ্টির ব্যবস্থা আছে কিনা,4th ANC - Supplementary Nutrition Available - ଚତୁର୍ଥ ପ୍ରସବ ପୂର୍ବବତର୍ତ୍ତୀ ଯତ୍ନ- ଅତିରିକ୍ତ ପୁଷ୍ଟି ଦିଆଯାଇଛି,4th ANC - Supplementary Nutrition Available - ( চতুৰ্থ ANC ত পুষ্টিৰ খোৰাক দিয়া হৈছে নেকি )
57,Pregnant Women,536,Miscarriage or Abortion,S,2,Miscarriage or Abortion - गर्भपात या गर्भपात,Miscarriage or Abortion - கருகலைந்தது/கருகலைக்கப்பட்டது,Miscarriage or Abortion - গর্ভপাত/ ভ্রুণমোচন,Miscarriage or Abortion - ଭ୍ରୁଣ ନଷ୍ଟ/ ଗର୍ଭପାତ,Miscarriage or Abortion - (গৰ্ভপাত/ নষ্ট হৈছে নেকি )
57,Pregnant Women,537,Status of Birth,R,2,Status of Birth - जन्म की स्थिति,Status of Birth - பிறந்த நிலை,Status of Birth - জন্মের অবস্থা,Status of Birth - ଶିଶୁ ଜନ୍ମର ସ୍ଥିତି,Status of Birth - ( জন্মৰ বিবৰণ )
57,Pregnant Women,538,Time of birth(Month),T,2,Time of birth - जन्म का समय,Time of birth - பிறந்த நேரம்/ மாதம்,Time of birth - জন্মের সময়,Time of birth - ଜନ୍ମ ସମୟ,Time of birth - ( জন্মৰ সময়)
57,Pregnant Women,539,Place of Delivery,S,2,Place of Delivery - प्रसव का स्थान,Place of Delivery - பிரசவித்த இடம்,Place of Delivery - প্রসবের স্থান,Place of Delivery - ପ୍ରସବର ସ୍ଥାନ,Place of Delivery - (প্ৰসৱৰ স্থান )
57,Pregnant Women,540,Type of delivery,S,2,Type of delivery - प्रसव का प्रकार,Type of delivery - பிரசவத்தின் வகை,Type of delivery - প্রসবের ধরণ,Type of delivery - ପ୍ରସବର ପ୍ରକାର,Type of delivery - delivery ( প্ৰসৱৰ প্ৰকাৰ )
57,Pregnant Women,541,Received free transportation from Government,S,2,Received free transportation from Government - शासन से निःशुल्क परिवहन प्राप्त किया,Received free transportation from Government - அரசின் இலவச போக்குவரத்துக்கு வசதி செய்யப்பட்டதா,Received free transportation from Government - বিনা খরচে সরকারী যানবাহন পেয়েছেন কিনা,Received free transportation from Government - ସରକାରଙ୍କ ପକ୍ଷରୁ ମାଗଣା ଯାତାୟତ ସୁବିଧା ପାଇଛନ୍ତ,Received free transportation from Government - ( চৰকাৰৰ পৰা সুলভ যাতায়ত পাইছেনে )
